,num_pit_samples,take_num_samples_when_full,normal_backtransform,trainable_bandwidths,model_id,task_type,num_classes,dataset,error,number_features,instances
352,150,5,True,True,model 3,regression,-1,cal_house,0.7757829550037272,8,20640
353,150,5,True,False,model 3,regression,-1,cal_house,0.8565174623956942,8,20640
354,150,5,False,True,model 3,regression,-1,cal_house,0.7003704289789421,8,20640
355,150,5,False,False,model 3,regression,-1,cal_house,0.8374364383522801,8,20640
356,150,10,True,True,model 3,regression,-1,cal_house,0.8002104872913827,8,20640
357,150,10,True,False,model 3,regression,-1,cal_house,0.807803902626639,8,20640
358,150,10,False,True,model 3,regression,-1,cal_house,0.6881081882915582,8,20640
359,150,10,False,False,model 3,regression,-1,cal_house,0.7962701771183047,8,20640
360,250,0,True,True,model 3,regression,-1,cal_house,0.9659117471433728,8,20640
361,250,0,True,False,model 3,regression,-1,cal_house,0.9509711598022075,8,20640
362,250,0,False,True,model 3,regression,-1,cal_house,0.9427895679339062,8,20640
363,250,0,False,False,model 3,regression,-1,cal_house,0.9831523677094984,8,20640
364,250,1,True,True,model 3,regression,-1,cal_house,0.8983269494230915,8,20640
365,250,1,True,False,model 3,regression,-1,cal_house,0.9333132276589362,8,20640
366,250,1,False,True,model 3,regression,-1,cal_house,0.7852086270888634,8,20640
367,250,1,False,False,model 3,regression,-1,cal_house,0.9504781923715231,8,20640
368,250,2,True,True,model 3,regression,-1,cal_house,0.9367708094364966,8,20640
369,250,2,True,False,model 3,regression,-1,cal_house,0.9419189197151987,8,20640
370,250,2,False,True,model 3,regression,-1,cal_house,0.8169979450474014,8,20640
371,250,2,False,False,model 3,regression,-1,cal_house,0.8436120944447216,8,20640
372,250,3,True,True,model 3,regression,-1,cal_house,0.8649880358631714,8,20640
373,250,3,True,False,model 3,regression,-1,cal_house,0.8499776305786533,8,20640
374,250,3,False,True,model 3,regression,-1,cal_house,0.7420654783325735,8,20640
375,250,3,False,False,model 3,regression,-1,cal_house,0.8975385274994945,8,20640
376,250,5,True,True,model 3,regression,-1,cal_house,0.8408776871694021,8,20640
377,250,5,True,False,model 3,regression,-1,cal_house,0.889420655432188,8,20640
378,250,5,False,True,model 3,regression,-1,cal_house,0.7609193308043156,8,20640
379,250,5,False,False,model 3,regression,-1,cal_house,0.8781253219059979,8,20640
380,250,10,True,True,model 3,regression,-1,cal_house,0.8193724952128589,8,20640
381,250,10,True,False,model 3,regression,-1,cal_house,0.800293718157963,8,20640
382,250,10,False,True,model 3,regression,-1,cal_house,0.7930501046102045,8,20640
383,250,10,False,False,model 3,regression,-1,cal_house,0.8641462320526769,8,20640
384,500,0,True,True,model 3,regression,-1,cal_house,0.9280399548207586,8,20640
385,500,0,True,False,model 3,regression,-1,cal_house,0.9573634385505394,8,20640
386,500,0,False,True,model 3,regression,-1,cal_house,0.9157673451578514,8,20640
387,500,0,False,False,model 3,regression,-1,cal_house,0.9640626138458375,8,20640
388,500,1,True,True,model 3,regression,-1,cal_house,0.9291675664582213,8,20640
389,500,1,True,False,model 3,regression,-1,cal_house,0.9610670254331711,8,20640
390,500,1,False,True,model 3,regression,-1,cal_house,0.7697328035842689,8,20640
391,500,1,False,False,model 3,regression,-1,cal_house,0.9382796376567342,8,20640
392,500,2,True,True,model 3,regression,-1,cal_house,0.8077775240971112,8,20640
393,500,2,True,False,model 3,regression,-1,cal_house,0.9812380446346433,8,20640
394,500,2,False,True,model 3,regression,-1,cal_house,0.7835494378937427,8,20640
395,500,2,False,False,model 3,regression,-1,cal_house,0.9392073613846892,8,20640
396,500,3,True,True,model 3,regression,-1,cal_house,0.8493528407887672,8,20640
397,500,3,True,False,model 3,regression,-1,cal_house,0.9510642602496142,8,20640
398,500,3,False,True,model 3,regression,-1,cal_house,0.8186061680527874,8,20640
399,500,3,False,False,model 3,regression,-1,cal_house,0.9048558887004088,8,20640
400,500,5,True,True,model 3,regression,-1,cal_house,0.8640407528943022,8,20640
401,500,5,True,False,model 3,regression,-1,cal_house,0.9339470831965389,8,20640
402,500,5,False,True,model 3,regression,-1,cal_house,0.7515914413650895,8,20640
403,500,5,False,False,model 3,regression,-1,cal_house,0.8396117434682024,8,20640
404,500,10,True,True,model 3,regression,-1,cal_house,0.8611949720717491,8,20640
405,500,10,True,False,model 3,regression,-1,cal_house,0.9297396699632677,8,20640
406,500,10,False,True,model 3,regression,-1,cal_house,0.7747399233612329,8,20640
407,500,10,False,False,model 3,regression,-1,cal_house,0.8960863400487551,8,20640
408,1000,0,True,True,model 3,regression,-1,cal_house,0.9616849875281286,8,20640
409,1000,0,True,False,model 3,regression,-1,cal_house,0.9665135619104749,8,20640
410,1000,0,False,True,model 3,regression,-1,cal_house,0.9347481292969912,8,20640
411,1000,0,False,False,model 3,regression,-1,cal_house,0.9056128598451463,8,20640
412,1000,1,True,True,model 3,regression,-1,cal_house,0.9616649630398082,8,20640
413,1000,1,True,False,model 3,regression,-1,cal_house,1.0,8,20640
414,1000,1,False,True,model 3,regression,-1,cal_house,0.9486666776436219,8,20640
415,1000,1,False,False,model 3,regression,-1,cal_house,0.9626402001181686,8,20640
416,1000,2,True,True,model 3,regression,-1,cal_house,0.949779990548343,8,20640
417,1000,2,True,False,model 3,regression,-1,cal_house,0.9768210071176384,8,20640
418,1000,2,False,True,model 3,regression,-1,cal_house,0.8843668311547348,8,20640
419,1000,2,False,False,model 3,regression,-1,cal_house,0.9645888374835655,8,20640
420,1000,3,True,True,model 3,regression,-1,cal_house,0.9368950266078879,8,20640
421,1000,3,True,False,model 3,regression,-1,cal_house,0.9545062234962254,8,20640
422,1000,3,False,True,model 3,regression,-1,cal_house,0.8171183258393631,8,20640
423,1000,3,False,False,model 3,regression,-1,cal_house,0.7433734249544109,8,20640
424,1000,5,True,True,model 3,regression,-1,cal_house,0.9534576997298496,8,20640
425,1000,5,True,False,model 3,regression,-1,cal_house,0.8624361912999292,8,20640
426,1000,5,False,True,model 3,regression,-1,cal_house,0.7197181707728011,8,20640
427,1000,5,False,False,model 3,regression,-1,cal_house,0.9246693064277389,8,20640
428,1000,10,True,True,model 3,regression,-1,cal_house,0.8167697281020854,8,20640
429,1000,10,True,False,model 3,regression,-1,cal_house,0.925627391662236,8,20640
430,1000,10,False,True,model 3,regression,-1,cal_house,0.7977573285969376,8,20640
431,1000,10,False,False,model 3,regression,-1,cal_house,0.9008540918840036,8,20640
432,50,0,True,True,model 4,classification,2,bank,0.8345100833441292,95,6819
433,50,0,True,False,model 4,classification,2,bank,0.7381883349625286,95,6819
434,50,0,False,True,model 4,classification,2,bank,0.8622035073647978,95,6819
435,50,0,False,False,model 4,classification,2,bank,0.8507657217334637,95,6819
436,50,1,True,True,model 4,classification,2,bank,0.678118679183804,95,6819
437,50,1,True,False,model 4,classification,2,bank,0.8969474445477593,95,6819
438,50,1,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
439,50,1,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
440,50,2,True,True,model 4,classification,2,bank,0.46627565982404695,95,6819
441,50,2,True,False,model 4,classification,2,bank,0.893188401915755,95,6819
442,50,2,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
443,50,2,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
444,50,3,True,True,model 4,classification,2,bank,0.46627565982404695,95,6819
445,50,3,True,False,model 4,classification,2,bank,0.46627565982404695,95,6819
446,50,3,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
447,50,3,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
448,50,5,True,True,model 4,classification,2,bank,0.46627565982404695,95,6819
449,50,5,True,False,model 4,classification,2,bank,0.46627565982404695,95,6819
450,50,5,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
451,50,5,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
452,50,10,True,True,model 4,classification,2,bank,0.46627565982404695,95,6819
453,50,10,True,False,model 4,classification,2,bank,0.46627565982404695,95,6819
454,50,10,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
455,50,10,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
456,100,0,True,True,model 4,classification,2,bank,0.7676344910930456,95,6819
457,100,0,True,False,model 4,classification,2,bank,0.9164222873900294,95,6819
458,100,0,False,True,model 4,classification,2,bank,0.837790345854862,95,6819
459,100,0,False,False,model 4,classification,2,bank,0.841352906147122,95,6819
460,100,1,True,True,model 4,classification,2,bank,0.8507657217334637,95,6819
461,100,1,True,False,model 4,classification,2,bank,0.9275136766647802,95,6819
462,100,1,False,True,model 4,classification,2,bank,0.8681060251887741,95,6819
463,100,1,False,False,model 4,classification,2,bank,0.8564215037265261,95,6819
464,100,2,True,True,model 4,classification,2,bank,0.9114532420984034,95,6819
465,100,2,True,False,model 4,classification,2,bank,0.8883186705767351,95,6819
466,100,2,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
467,100,2,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
468,100,3,True,True,model 4,classification,2,bank,0.46627565982404695,95,6819
469,100,3,True,False,model 4,classification,2,bank,0.8025415444770283,95,6819
470,100,3,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
471,100,3,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
472,100,5,True,True,model 4,classification,2,bank,0.46627565982404695,95,6819
473,100,5,True,False,model 4,classification,2,bank,0.46627565982404695,95,6819
474,100,5,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
475,100,5,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
476,100,10,True,True,model 4,classification,2,bank,0.46627565982404695,95,6819
477,100,10,True,False,model 4,classification,2,bank,0.46627565982404695,95,6819
478,100,10,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
479,100,10,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
480,150,0,True,True,model 4,classification,2,bank,0.8920255095013991,95,6819
481,150,0,True,False,model 4,classification,2,bank,0.8572359540101475,95,6819
482,150,0,False,True,model 4,classification,2,bank,0.9425491473878571,95,6819
483,150,0,False,False,model 4,classification,2,bank,0.967741935483871,95,6819
484,150,1,True,True,model 4,classification,2,bank,0.8786973679446798,95,6819
485,150,1,True,False,model 4,classification,2,bank,0.8452314865098617,95,6819
486,150,1,False,True,model 4,classification,2,bank,0.9136798088410992,95,6819
487,150,1,False,False,model 4,classification,2,bank,0.9219072444878897,95,6819
488,150,2,True,True,model 4,classification,2,bank,0.8452314865098617,95,6819
489,150,2,True,False,model 4,classification,2,bank,0.9346644816284285,95,6819
490,150,2,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
491,150,2,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
492,150,3,True,True,model 4,classification,2,bank,0.9474702328375084,95,6819
493,150,3,True,False,model 4,classification,2,bank,0.9048550016291952,95,6819
494,150,3,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
495,150,3,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
496,150,5,True,True,model 4,classification,2,bank,0.46627565982404695,95,6819
497,150,5,True,False,model 4,classification,2,bank,0.46627565982404695,95,6819
498,150,5,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
499,150,5,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
500,150,10,True,True,model 4,classification,2,bank,0.46627565982404695,95,6819
501,150,10,True,False,model 4,classification,2,bank,0.46627565982404695,95,6819
502,150,10,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
503,150,10,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
504,250,0,True,True,model 4,classification,2,bank,0.8572359540101475,95,6819
505,250,0,True,False,model 4,classification,2,bank,0.8841468325882968,95,6819
506,250,0,False,True,model 4,classification,2,bank,0.8398143512226912,95,6819
507,250,0,False,False,model 4,classification,2,bank,0.8741326044193427,95,6819
508,250,1,True,True,model 4,classification,2,bank,0.8830099207587196,95,6819
509,250,1,True,False,model 4,classification,2,bank,0.8969474445477593,95,6819
510,250,1,False,True,model 4,classification,2,bank,0.8564215037265261,95,6819
511,250,1,False,False,model 4,classification,2,bank,0.8362658846529814,95,6819
512,250,2,True,True,model 4,classification,2,bank,0.9130785582398486,95,6819
513,250,2,True,False,model 4,classification,2,bank,0.8851572561249981,95,6819
514,250,2,False,True,model 4,classification,2,bank,0.7828282828282829,95,6819
515,250,2,False,False,model 4,classification,2,bank,0.8293146518952971,95,6819
516,250,3,True,True,model 4,classification,2,bank,0.8411293764542288,95,6819
517,250,3,True,False,model 4,classification,2,bank,0.8786973679446798,95,6819
518,250,3,False,True,model 4,classification,2,bank,0.931934840238305,95,6819
519,250,3,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
520,250,5,True,True,model 4,classification,2,bank,0.8029759965243837,95,6819
521,250,5,True,False,model 4,classification,2,bank,0.8998407009159697,95,6819
522,250,5,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
523,250,5,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
524,250,10,True,True,model 4,classification,2,bank,0.46627565982404695,95,6819
525,250,10,True,False,model 4,classification,2,bank,0.46627565982404695,95,6819
526,250,10,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
527,250,10,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
528,500,0,True,True,model 4,classification,2,bank,0.9346644816284285,95,6819
529,500,0,True,False,model 4,classification,2,bank,0.8163303686003806,95,6819
530,500,0,False,True,model 4,classification,2,bank,0.8622035073647978,95,6819
531,500,0,False,False,model 4,classification,2,bank,0.7919290428667773,95,6819
532,500,1,True,True,model 4,classification,2,bank,0.7972301619708725,95,6819
533,500,1,True,False,model 4,classification,2,bank,0.8851572561249981,95,6819
534,500,1,False,True,model 4,classification,2,bank,0.846541180749733,95,6819
535,500,1,False,False,model 4,classification,2,bank,0.8074640413350092,95,6819
536,500,2,True,True,model 4,classification,2,bank,0.8629846855653307,95,6819
537,500,2,True,False,model 4,classification,2,bank,0.811247804560157,95,6819
538,500,2,False,True,model 4,classification,2,bank,0.9011533186326885,95,6819
539,500,2,False,False,model 4,classification,2,bank,0.8452314865098617,95,6819
540,500,3,True,True,model 4,classification,2,bank,0.8551997745546134,95,6819
541,500,3,True,False,model 4,classification,2,bank,0.8738472496912106,95,6819
542,500,3,False,True,model 4,classification,2,bank,0.9070544151189313,95,6819
543,500,3,False,False,model 4,classification,2,bank,0.9431410883023786,95,6819
544,500,5,True,True,model 4,classification,2,bank,0.9070544151189313,95,6819
545,500,5,True,False,model 4,classification,2,bank,0.9251241589951268,95,6819
546,500,5,False,True,model 4,classification,2,bank,0.669028999674161,95,6819
547,500,5,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
548,500,10,True,True,model 4,classification,2,bank,0.9452085163600068,95,6819
549,500,10,True,False,model 4,classification,2,bank,0.6469859889214729,95,6819
550,500,10,False,True,model 4,classification,2,bank,0.46627565982404695,95,6819
551,500,10,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
552,1000,0,True,True,model 4,classification,2,bank,0.8741326044193427,95,6819
553,1000,0,True,False,model 4,classification,2,bank,0.7771377368151562,95,6819
554,1000,0,False,True,model 4,classification,2,bank,0.8572359540101475,95,6819
555,1000,0,False,False,model 4,classification,2,bank,0.8434600675687263,95,6819
556,1000,1,True,True,model 4,classification,2,bank,0.7972174805347652,95,6819
557,1000,1,True,False,model 4,classification,2,bank,0.8074640413350092,95,6819
558,1000,1,False,True,model 4,classification,2,bank,0.9109927450941276,95,6819
559,1000,1,False,False,model 4,classification,2,bank,0.9105818972618538,95,6819
560,1000,2,True,True,model 4,classification,2,bank,0.9164222873900294,95,6819
561,1000,2,True,False,model 4,classification,2,bank,0.862750120717474,95,6819
562,1000,2,False,True,model 4,classification,2,bank,0.9535045798486659,95,6819
563,1000,2,False,False,model 4,classification,2,bank,0.9130785582398486,95,6819
564,1000,3,True,True,model 4,classification,2,bank,0.8683808978852252,95,6819
565,1000,3,True,False,model 4,classification,2,bank,0.900456174649723,95,6819
566,1000,3,False,True,model 4,classification,2,bank,0.862957532312371,95,6819
567,1000,3,False,False,model 4,classification,2,bank,0.9219072444878897,95,6819
568,1000,5,True,True,model 4,classification,2,bank,0.8969474445477593,95,6819
569,1000,5,True,False,model 4,classification,2,bank,0.8817656855291264,95,6819
570,1000,5,False,True,model 4,classification,2,bank,0.8681060251887741,95,6819
571,1000,5,False,False,model 4,classification,2,bank,0.8969474445477593,95,6819
572,1000,10,True,True,model 4,classification,2,bank,0.846541180749733,95,6819
573,1000,10,True,False,model 4,classification,2,bank,0.841352906147122,95,6819
574,1000,10,False,True,model 4,classification,2,bank,0.8676497263959851,95,6819
575,1000,10,False,False,model 4,classification,2,bank,0.46627565982404695,95,6819
576,50,0,True,True,model 5,classification,2,bank,0.7919290428667773,95,6819
577,50,0,True,False,model 5,classification,2,bank,0.862750120717474,95,6819
578,50,0,False,True,model 5,classification,2,bank,0.8786973679446798,95,6819
579,50,0,False,False,model 5,classification,2,bank,0.46627565982404695,95,6819
580,50,1,True,True,model 5,classification,2,bank,0.85771176791474,95,6819
581,50,1,True,False,model 5,classification,2,bank,0.7286489684622113,95,6819
582,50,1,False,True,model 5,classification,2,bank,0.8237034688647593,95,6819
583,50,1,False,False,model 5,classification,2,bank,0.7513419423436402,95,6819
584,50,2,True,True,model 5,classification,2,bank,0.8095470837406322,95,6819
585,50,2,True,False,model 5,classification,2,bank,0.8572359540101475,95,6819
586,50,2,False,True,model 5,classification,2,bank,0.7497899712240949,95,6819
587,50,2,False,False,model 5,classification,2,bank,0.8088891395343009,95,6819
588,50,3,True,True,model 5,classification,2,bank,0.8507657217334637,95,6819
589,50,3,True,False,model 5,classification,2,bank,0.6662219404154889,95,6819
590,50,3,False,True,model 5,classification,2,bank,0.7678396871945259,95,6819
591,50,3,False,False,model 5,classification,2,bank,0.8681060251887741,95,6819
592,50,5,True,True,model 5,classification,2,bank,0.841352906147122,95,6819
593,50,5,True,False,model 5,classification,2,bank,0.7808034259647163,95,6819
594,50,5,False,True,model 5,classification,2,bank,0.7585281327814184,95,6819
595,50,5,False,False,model 5,classification,2,bank,0.9355781927938125,95,6819
596,50,10,True,True,model 5,classification,2,bank,0.837790345854862,95,6819
597,50,10,True,False,model 5,classification,2,bank,0.9321711741066581,95,6819
598,50,10,False,True,model 5,classification,2,bank,0.837790345854862,95,6819
599,50,10,False,False,model 5,classification,2,bank,0.7874292506908995,95,6819
600,100,0,True,True,model 5,classification,2,bank,0.837790345854862,95,6819
601,100,0,True,False,model 5,classification,2,bank,0.8293730499872789,95,6819
602,100,0,False,True,model 5,classification,2,bank,0.826382100575649,95,6819
603,100,0,False,False,model 5,classification,2,bank,0.8144246946090263,95,6819
604,100,1,True,True,model 5,classification,2,bank,0.8013933497804466,95,6819
605,100,1,True,False,model 5,classification,2,bank,0.8398143512226912,95,6819
606,100,1,False,True,model 5,classification,2,bank,0.7109898265812244,95,6819
607,100,1,False,False,model 5,classification,2,bank,0.8181655262300425,95,6819
608,100,2,True,True,model 5,classification,2,bank,0.8969474445477593,95,6819
609,100,2,True,False,model 5,classification,2,bank,0.8424851601569694,95,6819
610,100,2,False,True,model 5,classification,2,bank,0.8480639730639732,95,6819
611,100,2,False,False,model 5,classification,2,bank,0.900456174649723,95,6819
612,100,3,True,True,model 5,classification,2,bank,0.862957532312371,95,6819
613,100,3,True,False,model 5,classification,2,bank,0.837790345854862,95,6819
614,100,3,False,True,model 5,classification,2,bank,0.6826554813069885,95,6819
615,100,3,False,False,model 5,classification,2,bank,0.7825821703652864,95,6819
616,100,5,True,True,model 5,classification,2,bank,0.812235255783643,95,6819
617,100,5,True,False,model 5,classification,2,bank,0.9193477552523837,95,6819
618,100,5,False,True,model 5,classification,2,bank,0.9351347577154029,95,6819
619,100,5,False,False,model 5,classification,2,bank,0.9026555881394591,95,6819
620,100,10,True,True,model 5,classification,2,bank,0.8507657217334637,95,6819
621,100,10,True,False,model 5,classification,2,bank,0.846541180749733,95,6819
622,100,10,False,True,model 5,classification,2,bank,0.8741661093104217,95,6819
623,100,10,False,False,model 5,classification,2,bank,0.8733515588354298,95,6819
624,150,0,True,True,model 5,classification,2,bank,0.8851572561249981,95,6819
625,150,0,True,False,model 5,classification,2,bank,0.7972301619708725,95,6819
626,150,0,False,True,model 5,classification,2,bank,0.7423782907653875,95,6819
627,150,0,False,False,model 5,classification,2,bank,0.8268258328486993,95,6819
628,150,1,True,True,model 5,classification,2,bank,0.8268258328486993,95,6819
629,150,1,True,False,model 5,classification,2,bank,0.862750120717474,95,6819
630,150,1,False,True,model 5,classification,2,bank,0.8681060251887741,95,6819
631,150,1,False,False,model 5,classification,2,bank,0.7974653740230409,95,6819
632,150,2,True,True,model 5,classification,2,bank,0.8474652587555813,95,6819
633,150,2,True,False,model 5,classification,2,bank,0.9164222873900294,95,6819
634,150,2,False,True,model 5,classification,2,bank,0.8518342820999367,95,6819
635,150,2,False,False,model 5,classification,2,bank,0.8424851601569694,95,6819
636,150,3,True,True,model 5,classification,2,bank,0.8741326044193427,95,6819
637,150,3,True,False,model 5,classification,2,bank,0.7780300085974396,95,6819
638,150,3,False,True,model 5,classification,2,bank,0.7655576980588028,95,6819
639,150,3,False,False,model 5,classification,2,bank,0.8866960802444674,95,6819
640,150,5,True,True,model 5,classification,2,bank,0.8268258328486993,95,6819
641,150,5,True,False,model 5,classification,2,bank,0.908116858357078,95,6819
642,150,5,False,True,model 5,classification,2,bank,0.6479541963412931,95,6819
643,150,5,False,False,model 5,classification,2,bank,0.7972174805347652,95,6819
644,150,10,True,True,model 5,classification,2,bank,0.8398143512226912,95,6819
645,150,10,True,False,model 5,classification,2,bank,0.8048416385676262,95,6819
646,150,10,False,True,model 5,classification,2,bank,0.9156128454821799,95,6819
647,150,10,False,False,model 5,classification,2,bank,0.8851572561249981,95,6819
648,250,0,True,True,model 5,classification,2,bank,0.8921598115146503,95,6819
649,250,0,True,False,model 5,classification,2,bank,0.7956926585958845,95,6819
650,250,0,False,True,model 5,classification,2,bank,0.9105818972618538,95,6819
651,250,0,False,False,model 5,classification,2,bank,0.8472280407764279,95,6819
652,250,1,True,True,model 5,classification,2,bank,0.7143788111530047,95,6819
653,250,1,True,False,model 5,classification,2,bank,0.8362658846529814,95,6819
654,250,1,False,True,model 5,classification,2,bank,0.861280725951517,95,6819
655,250,1,False,False,model 5,classification,2,bank,0.7215499338507501,95,6819
656,250,2,True,True,model 5,classification,2,bank,0.8181655262300425,95,6819
657,250,2,True,False,model 5,classification,2,bank,0.729214551795197,95,6819
658,250,2,False,True,model 5,classification,2,bank,0.6177754638483952,95,6819
659,250,2,False,False,model 5,classification,2,bank,0.8312767032411832,95,6819
660,250,3,True,True,model 5,classification,2,bank,0.8215789586757329,95,6819
661,250,3,True,False,model 5,classification,2,bank,0.7734720476655961,95,6819
662,250,3,False,True,model 5,classification,2,bank,0.85771176791474,95,6819
663,250,3,False,False,model 5,classification,2,bank,0.8293730499872789,95,6819
664,250,5,True,True,model 5,classification,2,bank,0.7296270148719373,95,6819
665,250,5,True,False,model 5,classification,2,bank,0.8492614315194961,95,6819
666,250,5,False,True,model 5,classification,2,bank,0.8434600675687263,95,6819
667,250,5,False,False,model 5,classification,2,bank,0.8163303686003806,95,6819
668,250,10,True,True,model 5,classification,2,bank,0.7874292506908995,95,6819
669,250,10,True,False,model 5,classification,2,bank,0.8866960802444674,95,6819
670,250,10,False,True,model 5,classification,2,bank,0.7868741175192788,95,6819
671,250,10,False,False,model 5,classification,2,bank,0.9435173548076774,95,6819
672,500,0,True,True,model 5,classification,2,bank,0.7475911185588605,95,6819
673,500,0,True,False,model 5,classification,2,bank,0.7585281327814184,95,6819
674,500,0,False,True,model 5,classification,2,bank,0.8579029831603614,95,6819
675,500,0,False,False,model 5,classification,2,bank,0.782681257897623,95,6819
676,500,1,True,True,model 5,classification,2,bank,0.7327033778646682,95,6819
677,500,1,True,False,model 5,classification,2,bank,0.9474702328375084,95,6819
678,500,1,False,True,model 5,classification,2,bank,0.6870316063864451,95,6819
679,500,1,False,False,model 5,classification,2,bank,0.7755990160578985,95,6819
680,500,2,True,True,model 5,classification,2,bank,0.7585281327814184,95,6819
681,500,2,True,False,model 5,classification,2,bank,0.71879264831579,95,6819
682,500,2,False,True,model 5,classification,2,bank,0.8339397559827668,95,6819
683,500,2,False,False,model 5,classification,2,bank,0.8215789586757329,95,6819
684,500,3,True,True,model 5,classification,2,bank,0.8474652587555813,95,6819
685,500,3,True,False,model 5,classification,2,bank,0.8643346896035069,95,6819
686,500,3,False,True,model 5,classification,2,bank,0.8572359540101475,95,6819
687,500,3,False,False,model 5,classification,2,bank,0.7624749802169157,95,6819
688,500,5,True,True,model 5,classification,2,bank,0.7828282828282829,95,6819
689,500,5,True,False,model 5,classification,2,bank,0.9384978820462692,95,6819
690,500,5,False,True,model 5,classification,2,bank,0.6899298588602494,95,6819
691,500,5,False,False,model 5,classification,2,bank,0.812235255783643,95,6819
692,500,10,True,True,model 5,classification,2,bank,0.8921598115146503,95,6819
693,500,10,True,False,model 5,classification,2,bank,0.8741326044193427,95,6819
694,500,10,False,True,model 5,classification,2,bank,0.8830099207587196,95,6819
695,500,10,False,False,model 5,classification,2,bank,0.8345100833441292,95,6819
696,1000,0,True,True,model 5,classification,2,bank,0.9193477552523837,95,6819
697,1000,0,True,False,model 5,classification,2,bank,0.8215216682958619,95,6819
698,1000,0,False,True,model 5,classification,2,bank,0.7157054415118931,95,6819
699,1000,0,False,False,model 5,classification,2,bank,0.7780300085974396,95,6819
700,1000,1,True,True,model 5,classification,2,bank,0.862957532312371,95,6819
701,1000,1,True,False,model 5,classification,2,bank,0.8452314865098617,95,6819
702,1000,1,False,True,model 5,classification,2,bank,0.8242242155904396,95,6819
703,1000,1,False,False,model 5,classification,2,bank,0.8143438463238242,95,6819
704,1000,2,True,True,model 5,classification,2,bank,0.802849281343905,95,6819
705,1000,2,True,False,model 5,classification,2,bank,0.837790345854862,95,6819
706,1000,2,False,True,model 5,classification,2,bank,0.8803573368089497,95,6819
707,1000,2,False,False,model 5,classification,2,bank,0.6060193182376126,95,6819
708,1000,3,True,True,model 5,classification,2,bank,0.8434600675687263,95,6819
709,1000,3,True,False,model 5,classification,2,bank,0.862750120717474,95,6819
710,1000,3,False,True,model 5,classification,2,bank,0.8622035073647978,95,6819
711,1000,3,False,False,model 5,classification,2,bank,0.9164222873900294,95,6819
712,1000,5,True,True,model 5,classification,2,bank,0.8127540258270309,95,6819
713,1000,5,True,False,model 5,classification,2,bank,0.8579029831603614,95,6819
714,1000,5,False,True,model 5,classification,2,bank,0.7381883349625286,95,6819
715,1000,5,False,False,model 5,classification,2,bank,0.7974653740230409,95,6819
716,1000,10,True,True,model 5,classification,2,bank,0.826382100575649,95,6819
717,1000,10,True,False,model 5,classification,2,bank,0.8681166503747149,95,6819
718,1000,10,False,True,model 5,classification,2,bank,0.8237034688647593,95,6819
719,1000,10,False,False,model 5,classification,2,bank,0.7825821703652864,95,6819
720,50,0,True,True,model 6,classification,2,bank,0.8022908990650927,95,6819
721,50,0,True,False,model 6,classification,2,bank,0.8322472032149452,95,6819
722,50,0,False,True,model 6,classification,2,bank,0.8969474445477593,95,6819
723,50,0,False,False,model 6,classification,2,bank,0.8681166503747149,95,6819
724,50,1,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
725,50,1,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
726,50,1,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
727,50,1,False,False,model 6,classification,2,bank,0.46627565982404695,95,6819
728,50,2,True,True,model 6,classification,2,bank,0.46627565982404695,95,6819
729,50,2,True,False,model 6,classification,2,bank,0.46627565982404695,95,6819
730,50,2,False,True,model 6,classification,2,bank,0.46627565982404695,95,6819
